1	652	256.46500000000003	21.796846978386338
2	660	258.913	21.523639418362816
3	658	259.53099999999995	21.522666805783242
4	661	261.883	21.08667512002665
5	662	263.89399999999995	21.58305694860802
6	662	269.6190000000001	22.20839684577569
7	664	261.59	21.552093309698375
8	653	259.67	21.962243227591127
9	659	262.182	22.804429249503773
10	649	259.86600000000004	21.35670403517619
11	652	264.8360000000002	22.59420777834197
12	648	256.872	21.60811598906595
13	654	254.665	21.334094790082673
14	661	263.78400000000005	22.18701220360428
15	648	255.09999999999985	21.10230814245802
16	668	269.64400000000006	22.601090209998006
17	674	264.3730000000002	21.34104662403793
18	641	251.81099999999998	20.429972175877495
19	660	265.8960000000002	21.90954455005652
20	662	269.8520000000001	21.974152602892808
21	655	263.80100000000004	21.780129104207816
22	650	257.16999999999996	21.361958250321393
23	661	263.3779999999998	21.466166948773413
24	645	252.80099999999993	21.02859712976263
25	661	266.30000000000007	22.178824313468816
26	657	262.51199999999994	20.85477635860887
27	641	257.84600000000006	21.83933588360531
28	658	264.96399999999994	21.285479655080426
29	645	253.48699999999988	21.005850070100767
30	649	257.932	21.19995106792765
31	649	258.775	21.71837173901757
32	652	261.24899999999997	21.920370975649114
33	660	263.49300000000005	21.762715347746344
34	663	264.94900000000007	21.960586439822688
35	657	261.35	21.453921650065595
36	654	258.29300000000006	21.600601203562945
37	645	255.58700000000024	21.48940160553449
38	652	256.51499999999993	20.80094589276253
39	665	261.29300000000006	22.138230337414218
40	663	261.9350000000001	21.9065424894395
41	665	259.227	20.798061350809387
42	645	256.47499999999985	21.170663470095516
43	646	260.094	21.493556995240542
44	650	255.75900000000001	21.041661445634567
45	657	261.53800000000007	22.23552337538214
46	650	257.41800000000006	21.53267841197816
47	659	263.79599999999994	21.802544465383235
48	658	264.307	21.642938591663857
49	655	264.894	22.202362124203567
50	656	256.54100000000005	21.31581351983194
51	667	264.911	21.940294945726393
52	647	261.951	21.92882178882759
53	641	259.7330000000001	21.308945265875856
54	644	254.29399999999998	21.052649930916896
55	633	255.62900000000005	21.382673444976668
56	671	269.387	21.883866625506304
57	655	268.7100000000001	22.080322677644208
58	663	264.17500000000007	22.048493656576095
59	657	264.37000000000006	21.8019982146033
60	656	262.61399999999986	21.60830708371999
61	650	261.2930000000002	21.05308899588105
62	662	264.65200000000004	22.33647770757721
63	657	262.23099999999994	21.868799311430873
64	659	255.4929999999999	21.510371666033713
65	649	258.742	21.465301698256592
66	655	261.13700000000006	21.808511132684426
67	666	264.81399999999996	22.688407584857387
68	663	266.74	22.08377126067799
69	642	261.7859999999999	21.684460558467993
70	661	255.56400000000016	21.161148576104
71	656	263.12599999999986	21.431412971677574
72	666	270.12299999999993	22.178752866200167
73	659	263.1930000000001	22.289570520515706
74	644	255.71900000000002	20.409513306161724
75	649	265.22699999999986	21.711123528556612
76	638	252.97500000000008	20.8979100598307
77	654	262.82099999999997	21.889314747503132
78	656	260.16100000000006	22.076736139966684
79	668	267.444	22.14301619768676
80	666	261.8669999999999	21.519853083764048
81	668	270.127	22.13369231238075
82	668	264.86699999999996	22.080655365569395
83	652	260.90900000000005	22.270663331691633
84	659	265.24199999999996	22.121230226622266
85	652	264.98699999999997	21.749546397599524
86	662	262.31500000000005	21.157577469058552
87	661	263.5059999999999	21.547719958848354
88	659	264.431	21.96393479731801
89	654	261.4340000000001	21.068291783323502
90	650	261.2100000000001	21.375458146195957
91	649	260.133	21.604847362066785
92	660	269.183	21.9281609231729
93	650	261.79	21.46006773636109
94	656	261.4340000000001	21.42865341062476
95	658	263.988	21.435555832945624
96	654	260.26199999999994	21.757233412173036
97	661	265.539	21.786522324231154
98	655	261.0750000000001	21.708738442703222
99	653	259.419	21.391401316437086
100	658	266.7890000000001	22.520864200255538
